
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced
0.15,0.0,13500.806,9865.572,1.3594658984567511,0.004282574728364183,1.3782609947901214,0.0
0.15,0.02,13444.014,9888.262,1.3527399148922112,0.0039025601864660264,1.3721147350471163,55.728
0.15,0.04,13373.454,9904.904,1.3447166592404731,0.003421657997704042,1.3710627068956698,111.938
0.15,0.06,13276.246,9867.796,1.338057199553722,0.0038062673035976513,1.3634168989950748,167.482
0.15,0.08,13246.54,9868.088,1.3343605832317365,0.004018206053192368,1.3600728366252521,223.828
0.15,0.1,13160.712,9826.67,1.3276951499960699,0.004655041608451419,1.3559257089494716,280.132
0.15,0.12000000000000001,13015.7,9790.128,1.316553450577784,0.004739958036877374,1.350437469085475,333.616
0.15,0.14,13082.746,9884.522,1.3161389416256324,0.003891594105024061,1.3440357213637095,396.246
0.15,0.16,12868.132,9753.274,1.3049977209286518,0.004897792220814716,1.3387419129252998,445.71
0.15,0.18,12999.478,9904.906,1.306822067266972,0.0034788441172454603,1.3315344825528697,509.336
0.15,0.19999999999999998,12693.254,9711.332,1.288726566551493,0.0054824150245033005,1.3284928351976388,556.742
0.15,0.21999999999999997,12740.972,9789.946,1.289308508077442,0.004533397734136279,1.3223356480467006,619.132
0.15,0.23999999999999996,12741.442,9817.05,1.2892084878916799,0.003842816707716133,1.3202556652871158,677.882
0.15,0.25999999999999995,12258.98,9524.054,1.2590047216445397,0.006314364443782271,1.3132337959945275,715.342
0.15,0.27999999999999997,12470.864,9732.452,1.2666811848697745,0.0046756491415542245,1.307360698667481,787.472
0.15,0.3,12384.804,9719.774,1.2602508392835925,0.004497157895613996,1.3010862319025094,844.284
0.15,0.32,12325.83,9694.234,1.2538738122117525,0.005151594742519687,1.299942291424154,902.93
0.15,0.34,12162.606,9659.564,1.2423727436403529,0.004748757070316747,1.293329877955098,955.456
0.15,0.36000000000000004,11923.654,9497.636,1.2330585358632344,0.005096619894267536,1.287702557365304,994.31
0.15,0.38000000000000006,12124.754,9718.69,1.2335429640487101,0.004471478160367224,1.2814037615866665,1075.504
0.15,0.4000000000000001,12027.284,9664.874,1.23038974313672,0.0042051227403298065,1.2741641542428948,1131.774
0.15,0.4200000000000001,11851.694,9580.69,1.214909250896347,0.005551894913867015,1.2709199260407078,1174.86
0.15,0.4400000000000001,11744.554,9512.354,1.2119884314790996,0.005205015432852538,1.2643773562074192,1232.994
0.15,0.46000000000000013,11616.198,9480.628,1.2016948446366238,0.005323067839209869,1.2611687544384582,1276.694
0.15,0.48000000000000015,11239.15,9255.822,1.1838837116423926,0.005551229006177654,1.2540182454238722,1309.396
0.15,0.5000000000000001,11437.662,9419.708,1.1909543717542552,0.004988913126335114,1.2518328575383828,1389.63
0.15,0.5200000000000001,11223.052,9299.2,1.1781499352006293,0.005459710087792066,1.243409684496622,1425.392
0.15,0.5400000000000001,11111.952,9283.982,1.1688131724964623,0.005366990417915671,1.235939563238998,1482.994
0.15,0.5600000000000002,10809.688,9041.348,1.1568150151850276,0.0061403228051373085,1.230055881339934,1501.4
0.15,0.5800000000000002,10827.736,9134.362,1.1534982230281807,0.005471392045550794,1.2241499506286735,1573.084
0.15,0.6000000000000002,10700.85,9034.54,1.146817473503279,0.006023326333529966,1.2188526355889213,1613.75
0.15,0.6200000000000002,10753.434,9133.378,1.1455369229635504,0.005403190225892156,1.2117167164862332,1685.672
0.15,0.6400000000000002,10207.654,8758.184,1.1229941754904005,0.0058466071173166115,1.2095637638142551,1676.948
0.15,0.6600000000000003,9826.618,8467.586,1.1037748898927469,0.006946449246973503,1.198495115868581,1671.672
0.15,0.6800000000000003,9723.356,8452.196,1.098829224670381,0.00631047500739855,1.1985231336012376,1726.022
0.15,0.7000000000000003,9775.952,8489.53,1.1011093156981089,0.006369265892141947,1.1875057637012583,1779.032
0.15,0.7200000000000003,9554.048,8361.972,1.090470480957532,0.006150956431656831,1.184522172098243,1808.216
0.15,0.7400000000000003,9280.046,8144.926,1.0816071243164551,0.006410562129874522,1.1751549494349836,1819.268
0.15,0.7600000000000003,9278.84,8224.936,1.0770290725500162,0.005771131894808577,1.168177511081265,1889.928
0.15,0.7800000000000004,8809.614,7829.482,1.0607973025734305,0.006546412436722635,1.1654153625539299,1853.026
0.15,0.8000000000000004,8782.094,7864.508,1.0562775074202337,0.006292742922184652,1.1565805578753496,1910.466
0.15,0.8200000000000004,8574.134,7740.256,1.045527014071002,0.006353252879146899,1.1529484226395013,1934.514
0.15,0.8400000000000004,7982.742,7238.114,1.0262907813642466,0.006947404846439731,1.1414029940920614,1854.074
0.15,0.8600000000000004,7827.162,7139.044,1.0274242260098603,0.006021452312836055,1.134626584306277,1879.39
0.15,0.8800000000000004,7908.582,7248.292,1.020823644833352,0.006219077148068817,1.129553652025068,1960.314
0.15,0.9000000000000005,7421.268,6861.18,1.0112425286518514,0.005816607555094309,1.1200301830653159,1902.774
0.15,0.9200000000000005,7246.762,6742.474,1.0021600856235886,0.006127767684975811,1.1189578096761112,1896.468
0.15,0.9400000000000005,6787.108,6373.358,0.9930288396193833,0.005593862817014088,1.1096437982230536,1847.828
0.15,0.9600000000000005,6776.794,6370.97,0.9909056555634105,0.005772776912448153,1.100290095545199,1879.492
0.15,0.9800000000000005,5865.068,5568.15,0.9632034478133089,0.006229775029161173,1.091599364910127,1679.202
0.15,1.0000000000000004,5857.044,5561.578,0.9690240925069792,0.005676338286673384,1.0852590546526302,1717.568
