
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced
0.05,0.0,13508.63,9903.748,1.3576588559962417,0.0038335997981517054,1.3609509739566832,0.0
0.05,0.02,13451.652,9883.864,1.3521213842080537,0.004437221858533002,1.3597504028341696,16.228
0.05,0.04,13310.288,9845.4,1.3406003784755094,0.0048307070456126006,1.3576769695459077,32.936
0.05,0.06,13316.474,9827.87,1.3442547391574107,0.004366549866155478,1.3583690274401459,49.478
0.05,0.08,13383.658,9883.788,1.3454724856112081,0.004379888045892948,1.3554640802167284,66.108
0.05,0.1,13356.258,9864.434,1.3446630376209687,0.004269791153344835,1.3551383255909044,83.196
0.05,0.12000000000000001,13259.556,9806.7,1.3390961503345389,0.004818078999457491,1.3542252098976277,98.426
0.05,0.14,13338.684,9884.438,1.3421060393295712,0.0038941517837930155,1.3532233799660085,115.882
0.05,0.16,13326.504,9885.482,1.340021433995848,0.004203852798361023,1.352219718784746,133.68
0.05,0.18,13286.028,9886.03,1.3370860573791297,0.003603681067716123,1.3512722169036868,149.82
0.05,0.19999999999999998,13266.902,9883.27,1.3337853599342109,0.004263119804148196,1.3500799480600685,166.87
0.05,0.21999999999999997,13279.688,9903.366,1.3339516379167606,0.004046656751887533,1.3460524370205211,185.224
0.05,0.23999999999999996,13185.83,9849.946,1.3302963464247486,0.0038644344702919637,1.3483675525460463,201.342
0.05,0.25999999999999995,13161.722,9846.97,1.326754747647354,0.004377574338049114,1.3499901880875032,216.978
0.05,0.27999999999999997,13076.566,9770.098,1.3234535854380882,0.005191448329230844,1.3448423928451017,234.19
0.05,0.3,13033.758,9750.982,1.3199302507866009,0.005381244805078636,1.3446823653546232,250.044
0.05,0.32,13057.812,9793.03,1.3215062892890352,0.004482313526421707,1.342782337585349,268.722
0.05,0.34,13057.124,9791.438,1.3212025189837449,0.0045900350743320086,1.3425278274730599,286.006
0.05,0.36000000000000004,13168.18,9925.266,1.3225845990773732,0.003253902846938141,1.3449579680449444,308.118
0.05,0.38000000000000006,13170.328,9904.214,1.323708095467709,0.0037523047951037265,1.3412458174933288,324.174
0.05,0.4000000000000001,13065.278,9847.352,1.3179650159220286,0.0039862009475885325,1.3379293252788615,337.988
0.05,0.4200000000000001,13092.782,9886.77,1.317865955910609,0.00359947678064853,1.3363722449300253,360.274
0.05,0.4400000000000001,13070.306,9885.672,1.315910581479215,0.0034993603719322016,1.3366066793814633,377.592
0.05,0.46000000000000013,12934.226,9810.796,1.3079250789282093,0.004241806744342518,1.3342066643901538,392.248
0.05,0.48000000000000015,13023.814,9850.978,1.313773630771101,0.003965872436777499,1.3313975175958572,413.18
0.05,0.5000000000000001,12919.418,9829.062,1.304282628080143,0.004266216825984969,1.3315698070830402,427.118
0.05,0.5200000000000001,13027.626,9885.626,1.311198129303476,0.0036326505990684713,1.330641760852333,450.692
0.05,0.5400000000000001,12914.936,9809.822,1.3059946878161448,0.004164804010455945,1.3335790579097182,463.688
0.05,0.5600000000000002,12828.504,9809.16,1.2964106542396774,0.004447228057806899,1.3281571945288975,483.834
0.05,0.5800000000000002,12938.67,9885.5,1.3022046384932762,0.0036853464048023175,1.3273535195457347,504.812
0.05,0.6000000000000002,12697.572,9711.258,1.2886726650707712,0.005542359719175891,1.3245361543132188,515.006
0.05,0.6200000000000002,12798.366,9787.87,1.2937259490353559,0.004930651015867163,1.325776944422311,536.318
0.05,0.6400000000000002,12822.228,9829.19,1.295101884796796,0.004017861270340047,1.3237135044209674,558.486
0.05,0.6600000000000003,12660.066,9749.648,1.2821893711837136,0.005183917303996364,1.3203669702100078,571.224
0.05,0.6800000000000003,12780.168,9813.768,1.2925502946445686,0.004069162920535793,1.3212178910998578,594.882
0.05,0.7000000000000003,12747.796,9831.09,1.2868565717831149,0.004184574657819654,1.3193343085174791,615.54
0.05,0.7200000000000003,12816.112,9845.768,1.2923300080858546,0.004088805618507105,1.3186579437856034,637.3
0.05,0.7400000000000003,12711.066,9830.754,1.2842085281495679,0.0038058505046834664,1.318212503594667,653.398
0.05,0.7600000000000003,12578.974,9732.604,1.2774739454638149,0.0048312090256531,1.3136677848355676,664.208
0.05,0.7800000000000004,12634.242,9826.388,1.2746806144224707,0.004453922934628896,1.3127339178558868,691.302
0.05,0.8000000000000004,12532.208,9751.876,1.271402826505809,0.004570361326202376,1.312988505410476,705.65
0.05,0.8200000000000004,12438.854,9657.864,1.2695853923971847,0.005009365424043074,1.3147109088502684,720.336
0.05,0.8400000000000004,12596.33,9811.426,1.2739683621931557,0.003970593751528167,1.3104027619909098,747.786
0.05,0.8600000000000004,12503.552,9733.018,1.2693577039849386,0.0048854910748650695,1.309588353349316,759.622
0.05,0.8800000000000004,12507.148,9751.92,1.2674858372987488,0.004980768194673316,1.3093146661875827,780.8
0.05,0.9000000000000005,12550.636,9778.366,1.2723853287275537,0.004136121265984629,1.306084036853168,803.12
0.05,0.9200000000000005,12362.35,9693.778,1.2564003277539117,0.005461817359380169,1.3040787539609346,815.896
0.05,0.9400000000000005,12474.668,9754.276,1.2667120307778412,0.004216709734060322,1.304528742619823,841.188
0.05,0.9600000000000005,12503.806,9828.792,1.2629936119191603,0.003899994331897394,1.3020641154150465,869.248
0.05,0.9800000000000005,12421.576,9753.268,1.2598289545029484,0.004641805061313976,1.2988052437764228,883.392
0.05,1.0000000000000004,12448.994,9811.41,1.259333956691953,0.0038456651025397595,1.2999667856811463,904.394
