
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced
0.15,0.0,14166.356,9961.15,1.4191573737999366,0.0032792057469638904,1.4216373537781433,0.0
0.15,0.02,14059.292,9962.076,1.4089907840712892,0.0030303127400539026,1.4157698896395956,83.768
0.15,0.04,13872.298,9885.104,1.3954464491847385,0.00418232736683158,1.4089638374147688,165.342
0.15,0.06,13883.168,9923.132,1.3937141285510373,0.003687178312115117,1.3971547743450101,250.648
0.15,0.08,13728.448,9883.758,1.3803802809905186,0.004364319677484054,1.3915744475117386,331.614
0.15,0.1,13645.816,9884.51,1.3726708398081136,0.004073453576310526,1.3810104191201444,417.954
0.15,0.12000000000000001,13503.556,9868.824,1.3609119792166837,0.003821524110582564,1.3752049113576819,498.498
0.15,0.14,13465.27,9867.196,1.3568377106421505,0.003937924496768749,1.366869316416294,581.622
0.15,0.16,13312.082,9825.546,1.3421661485255314,0.0049672824479717005,1.3570654762978418,664.564
0.15,0.18,13328.454,9904.636,1.3391696367084955,0.003936635602254857,1.3540774953411359,753.852
0.15,0.19999999999999998,13169.16,9827.16,1.3288777113061272,0.004566564090490238,1.3428152410839829,830.306
0.15,0.21999999999999997,13032.674,9808.91,1.316470572552562,0.004731652669607495,1.3335412092596626,916.13
0.15,0.23999999999999996,12795.948,9698.652,1.3031636806649773,0.0048813927582960675,1.3247095718631217,984.24
0.15,0.25999999999999995,12919.032,9864.982,1.3008506234029118,0.004148642203417122,1.3165996825672597,1092.066
0.15,0.27999999999999997,12615.514,9696.242,1.2837122454654317,0.005165618986237002,1.306396394394324,1154.112
0.15,0.3,12574.62,9716.712,1.2783487318493443,0.004932898247234375,1.2993432183332594,1237.966
0.15,0.32,12291.014,9602.15,1.2590870018845715,0.005387948524867784,1.2886278888351146,1308.472
0.15,0.34,12418.896,9719.324,1.2643623222144105,0.00439954416845336,1.282468961021255,1404.6
0.15,0.36000000000000004,12169.122,9599.396,1.2463077807594711,0.005387906401325407,1.2747249437543415,1476.03
0.15,0.38000000000000006,11957.096,9569.826,1.229200869817636,0.005088927373976853,1.2679211331208906,1555.07
0.15,0.4000000000000001,11783.552,9431.248,1.2196727871808632,0.006195250773067066,1.2575069850425717,1611.034
0.15,0.4200000000000001,11336.606,9199.278,1.1963770217569027,0.006241710422448082,1.2429393188239495,1659.946
0.15,0.4400000000000001,11571.51,9392.086,1.2053086431130051,0.005477255243155908,1.2376087540795913,1773.38
0.15,0.46000000000000013,11302.818,9276.272,1.1871639420952587,0.00588018546275832,1.2269150020868005,1840.706
0.15,0.48000000000000015,11368.104,9378.754,1.1836519393614071,0.005693781841503596,1.2177079123504069,1944.088
0.15,0.5000000000000001,10837.05,8997.3,1.1621404493642074,0.006579513892205176,1.2121364607518406,1927.956
0.15,0.5200000000000001,10640.98,8954.06,1.1501577378134349,0.005787430764493255,1.2039602973305217,2009.698
0.15,0.5400000000000001,10557.13,8937.166,1.143790982955427,0.005771469147456396,1.1932325718420398,2087.194
0.15,0.5600000000000002,10329.308,8787.17,1.1312255237114486,0.006278933299814407,1.1869774753592228,2122.486
0.15,0.5800000000000002,9964.386,8600.51,1.1067918503144858,0.006805666576949641,1.1703018387099817,2162.28
0.15,0.6000000000000002,9567.56,8319.412,1.097985031205199,0.006109039223278085,1.1653989785214438,2158.912
0.15,0.6200000000000002,9336.56,8147.214,1.081986986164492,0.007105797348792613,1.153110601369795,2188.26
0.15,0.6400000000000002,9127.09,8075.09,1.0765380330032073,0.0059165120327280725,1.1430085889498383,2255.164
0.15,0.6600000000000003,8958.78,7967.47,1.0651958495696914,0.006386430499906505,1.1323296593638006,2289.91
0.15,0.6800000000000003,8578.074,7647.732,1.0498259735602677,0.007065433882410965,1.122921085140845,2252.65
0.15,0.7000000000000003,7674.972,6952.3,1.0215303277944325,0.006832935500044661,1.1071879767217916,2118.396
0.15,0.7200000000000003,7688.474,6990.138,1.0217227037528462,0.006712756533806627,1.1041018884862168,2190.652
0.15,0.7400000000000003,7399.156,6794.146,1.0101244356346284,0.006439613382804405,1.094140338904388,2188.18
0.15,0.7600000000000003,6555.676,6085.238,0.9871162075815516,0.0064436189565086335,1.0760465280877574,2018.52
0.15,0.7800000000000004,6423.216,5996.59,0.9834241963662248,0.006286340369460799,1.0688949544603932,2036.598
0.15,0.8000000000000004,6103.214,5760.1,0.9736042642966116,0.006012703050820022,1.0607344776349499,2013.786
0.15,0.8200000000000004,5385.968,5138.394,0.9567308673263787,0.005881076823083706,1.0475563887829775,1837.1
0.15,0.8400000000000004,5166.788,4983.21,0.947838356476308,0.005728707049315851,1.0419365981027342,1843.544
0.15,0.8600000000000004,4781.586,4641.728,0.9330834133466537,0.006066697137476036,1.0278805314230186,1739.826
0.15,0.8800000000000004,4490.336,4386.38,0.9328214713155834,0.005485514161972366,1.0143315249239828,1678.346
0.15,0.9000000000000005,3824.27,3767.13,0.9142219974297398,0.005612004930382223,1.0027070927109079,1473.412
0.15,0.9200000000000005,3723.032,3689.162,0.9113051283483862,0.005645363397388903,0.9942872097074995,1475.796
0.15,0.9400000000000005,3438.23,3436.198,0.9034403492361263,0.005453345894111831,0.9841311820568356,1405.264
0.15,0.9600000000000005,2718.596,2742.432,0.8829121432218476,0.0057955594280790865,0.9620755624116824,1138.742
0.15,0.9800000000000005,2765.002,2813.366,0.8898613911661741,0.005370793612979763,0.9687943986932981,1187.078
0.15,1.0000000000000004,2073.16,2140.208,0.8760459666856141,0.004935433027923446,0.9372312307608743,924.62
