
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced
0.05,0.0,13368.17,9846.418,1.3467670270922913,0.004698185505555238,1.3639792213590356,0.0
0.05,0.02,13356.42,9828.388,1.3482416134554673,0.004409846880606863,1.3602047651424554,38.638
0.05,0.04,13376.08,9903.736,1.3444716408109438,0.003715566960121319,1.354334256197847,78.18
0.05,0.06,13282.254,9866.848,1.3384839584444472,0.003831856189003898,1.3540670094617884,116.248
0.05,0.08,13376.672,9961.818,1.3406355931340974,0.0028601449264952874,1.3507420803637933,158.316
0.05,0.1,13171.61,9807.296,1.3299221463685829,0.0049734466626493905,1.3472058866011671,193.63
0.05,0.12000000000000001,13189.992,9888.406,1.3280613580082583,0.0035541407217523874,1.340374843155497,235.13
0.05,0.14,13155.456,9867.07,1.3258021252482874,0.0038174361266786537,1.3367373470018657,275.682
0.05,0.16,12970.75,9772.378,1.3142142402938044,0.004572809561501169,1.333374335432691,311.162
0.05,0.18,12958.282,9808.312,1.309399642657348,0.004571898406188551,1.3305079923642098,352.436
0.05,0.19999999999999998,12985.682,9846.212,1.309055178702271,0.00426193243872525,1.3270137941297921,391.07
0.05,0.21999999999999997,12827.486,9753.828,1.3017179083910604,0.0045500649272568515,1.3222763015192796,428.752
0.05,0.23999999999999996,12559.094,9599.944,1.2859095433284313,0.005525855171247678,1.320552359773649,461.842
0.05,0.25999999999999995,12770.016,9771.156,1.2937453581693898,0.004611480322471232,1.3160785521434792,508.994
0.05,0.27999999999999997,12658.748,9714.342,1.2858662378577508,0.00524843932052045,1.3116878125420375,542.176
0.05,0.3,12695.42,9769.534,1.2858262099368192,0.004696931024956549,1.308344418797406,588.068
0.05,0.32,12595.622,9772.35,1.2772459450863967,0.004145567330437323,1.300467896347237,629.39
0.05,0.34,12380.512,9620.546,1.2661421541042328,0.005410161977828388,1.2988194556285237,653.82
0.05,0.36000000000000004,12360.348,9580.754,1.2672643998646222,0.005515761503648554,1.2966779559445696,693.71
0.05,0.38000000000000006,12501.912,9773.37,1.2679043012756943,0.004079759189829532,1.2920494408113747,750.44
0.05,0.4000000000000001,12529.122,9849.484,1.2647874173250702,0.0035605291593493412,1.2882796889082602,794.184
0.05,0.4200000000000001,12574.27,9886.148,1.2661206614295417,0.0034479862954545633,1.2849442337541208,842.626
0.05,0.4400000000000001,12348.164,9760.396,1.2542749210708253,0.003984515029970749,1.2809920438254139,869.304
0.05,0.46000000000000013,12311.696,9720.212,1.251269469904202,0.0048908208779747196,1.2739191853418175,904.74
0.05,0.48000000000000015,12151.3,9677.512,1.2378864722092444,0.005148092947163173,1.2710059066036974,943.006
0.05,0.5000000000000001,12060.366,9624.764,1.2347485950339219,0.004994485364616715,1.265643241024483,983.366
0.05,0.5200000000000001,11756.652,9417.76,1.2207601351680515,0.005679013767946401,1.2618761948652584,997.546
0.05,0.5400000000000001,11900.16,9552.664,1.2259756553992234,0.004847062509890647,1.2601417041591025,1054.954
0.05,0.5600000000000002,11968.12,9645.924,1.2243642842684965,0.004530221233063437,1.257459280957164,1097.38
0.05,0.5800000000000002,11528.106,9305.128,1.2061710481194117,0.006102302654364216,1.2486911482635914,1102.42
0.05,0.6000000000000002,11521.268,9350.32,1.2028860888937736,0.005842472738829522,1.2473918363366572,1148.396
0.05,0.6200000000000002,11567.294,9421.314,1.200888431560635,0.005686837582807963,1.2439267571419437,1197.804
0.05,0.6400000000000002,11491.566,9402.456,1.196826519470088,0.005299736708248022,1.2394886613819422,1232.658
0.05,0.6600000000000003,11530.046,9495.936,1.191949741738158,0.005125622397178641,1.2345953985520417,1293.834
0.05,0.6800000000000003,11645.652,9555.47,1.199314199861376,0.004842310121024751,1.229037175198144,1339.26
0.05,0.7000000000000003,11580.668,9569.746,1.1914730137945293,0.004731749594714902,1.227966378538827,1382.424
0.05,0.7200000000000003,11125.454,9214.688,1.174919567903123,0.005806962968240466,1.2223881717465335,1365.674
0.05,0.7400000000000003,11190.478,9305.188,1.1748480440655344,0.005359973166788069,1.2193357035881778,1421.95
0.05,0.7600000000000003,10907.07,9129.136,1.1586630862913159,0.006094817709467145,1.2150164287617597,1432.29
0.05,0.7800000000000004,10859.602,9148.366,1.1537039470738564,0.005840156831070725,1.208221328341959,1489.276
0.05,0.8000000000000004,10782.972,9079.664,1.153546067388832,0.005619182608135708,1.2004438480573425,1507.65
0.05,0.8200000000000004,10750.932,9061.734,1.1496751649673047,0.005895421857230887,1.2023835498993072,1538.138
0.05,0.8400000000000004,10824.254,9197.418,1.14677991115598,0.005396041788782633,1.1973888012765275,1623.722
0.05,0.8600000000000004,10662.124,9074.464,1.1423339889640172,0.005463110250493904,1.1922543069639076,1625.824
0.05,0.8800000000000004,10380.31,8885.098,1.1277252518311576,0.006016817156566196,1.188070796378963,1634.53
0.05,0.9000000000000005,10376.15,8900.444,1.1289497952695853,0.0055873948190145835,1.1826753939164345,1673.49
0.05,0.9200000000000005,10250.188,8849.286,1.1204951363712718,0.005602149994897084,1.18048265869067,1709.428
0.05,0.9400000000000005,10176.09,8805.838,1.1150201600078877,0.005882823516217966,1.1706006053947426,1740.474
0.05,0.9600000000000005,10058.544,8759.28,1.1081683567361114,0.005611691598703924,1.1720268144340382,1761.874
0.05,0.9800000000000005,9853.43,8625.384,1.1009452519517482,0.005639331458589069,1.1640988996860124,1786.592
0.05,1.0000000000000004,9707.432,8519.45,1.0940233698761848,0.005846041994346622,1.1598597844858736,1798.926
