
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced
0.15,0.0,13421.122,9846.324,1.3527888259161551,0.0044233809835381565,1.3699977370837049,0.0
0.15,0.02,13496.48,9923.332,1.3551535433584814,0.003469190236694273,1.3655445051320179,34.726
0.15,0.04,13426.004,9903.728,1.3491257742263802,0.0037721274132256426,1.3656431117848489,69.788
0.15,0.06,13306.266,9845.876,1.340803058823534,0.004640354150724662,1.361500158446841,104.972
0.15,0.08,13346.288,9885.636,1.343089455953837,0.0037818870308097123,1.356194523719171,139.116
0.15,0.1,13285.916,9885.178,1.3367871119268988,0.003952254949153702,1.3533535126887397,175.408
0.15,0.12000000000000001,13223.574,9847.382,1.333094457399858,0.00441828578809539,1.35045303438229,207.89
0.15,0.14,13255.662,9903.834,1.3323259706841375,0.0037011854095712377,1.347220116959762,246.102
0.15,0.16,13201.118,9846.446,1.3306480677072732,0.004467866003204963,1.3445540386508772,277.54
0.15,0.18,13183.728,9865.866,1.327262512598498,0.00430744992370864,1.341065270673568,315.178
0.15,0.19999999999999998,12997.812,9810.242,1.314234842149889,0.004268466003939408,1.336922403920261,350.586
0.15,0.21999999999999997,13139.302,9906.136,1.3216935219296695,0.0033013502643107736,1.3358693805410309,385.488
0.15,0.23999999999999996,12965.54,9830.042,1.30900353048748,0.004251404130835668,1.3339112009498226,421.346
0.15,0.25999999999999995,12928.086,9847.248,1.303933805870388,0.004016114961173867,1.3280718146520978,455.618
0.15,0.27999999999999997,12862.39,9828.924,1.298506109572652,0.004339335441011208,1.3273260025847233,493.236
0.15,0.3,12681.52,9693.754,1.2903494197778653,0.005214373557797251,1.3247883965049205,519.07
0.15,0.32,12915.41,9904.924,1.2987579616213858,0.003401339675140689,1.3180381082972252,570.626
0.15,0.34,12641.758,9698.026,1.2872118951701066,0.004918006477119362,1.3154591578260886,587.972
0.15,0.36000000000000004,12686.366,9792.49,1.2839444111640335,0.00433225668031692,1.315502089247448,636.146
0.15,0.38000000000000006,12457.056,9640.544,1.2734699167695338,0.005026164461240401,1.3096441314508336,660.068
0.15,0.4000000000000001,12501.048,9712.968,1.2695271637117185,0.005393298039569918,1.3033990286485904,702.856
0.15,0.4200000000000001,12691.81,9869.226,1.279629093809365,0.0034251209538853915,1.3032881187194485,751.174
0.15,0.4400000000000001,12598.902,9867.914,1.2695177684572672,0.003736697408309174,1.302465495808444,785.9
0.15,0.46000000000000013,12490.004,9812.198,1.2640650881544808,0.003802537904950333,1.2967429573554352,812.258
0.15,0.48000000000000015,12500.424,9792.98,1.2655011503013198,0.0041932678624199944,1.2943474242857842,849.682
0.15,0.5000000000000001,12181.244,9598.204,1.2462269481993467,0.005724841243598009,1.2913188295503204,869.214
0.15,0.5200000000000001,12215.946,9638.818,1.2480706854115697,0.0052608165205101,1.2885764754409252,904.726
0.15,0.5400000000000001,12238.726,9694.62,1.2464482625125382,0.004731428502748447,1.282583858426259,949.942
0.15,0.5600000000000002,12192.932,9699.444,1.2421916948430949,0.004607024545709585,1.282253866352975,989.016
0.15,0.5800000000000002,12135.434,9643.908,1.2407749890035438,0.004953242565571458,1.2769900633278206,1017.606
0.15,0.6000000000000002,12011.54,9579.96,1.2310690586145396,0.005530819097205835,1.2761411915310878,1052.374
0.15,0.6200000000000002,12065.086,9667.82,1.2314151273678196,0.0047727934096500405,1.2730580469427841,1097.61
0.15,0.6400000000000002,11912.924,9611.208,1.2212045368078353,0.004879702914957986,1.2653370863486622,1121.884
0.15,0.6600000000000003,11690.968,9424.286,1.215132071359752,0.0053293985896824825,1.2611146228811472,1138.976
0.15,0.6800000000000003,11544.69,9368.75,1.20300825759341,0.0058000910480637095,1.2589276570733308,1173.912
0.15,0.7000000000000003,11738.386,9515.536,1.2115534252724953,0.005117289455094254,1.2578019766711348,1224.124
0.15,0.7200000000000003,11736.72,9554.084,1.2074809744305117,0.005147401171422018,1.2529305183808168,1272.314
0.15,0.7400000000000003,11423.634,9344.438,1.1947576454095234,0.0056341857049756975,1.248652875571335,1274.652
0.15,0.7600000000000003,11314.348,9269.678,1.1880502535495565,0.0059720390902732,1.245340912604928,1299.412
0.15,0.7800000000000004,11221.136,9248.622,1.182319252609611,0.0056661301422101336,1.2436358952093756,1333.188
0.15,0.8000000000000004,11477.726,9475.234,1.186846973038245,0.005585929337597477,1.2360939101813477,1404.834
0.15,0.8200000000000004,11263.494,9332.252,1.179039413857164,0.005490789054756561,1.2340141336969057,1413.894
0.15,0.8400000000000004,11197.91,9311.972,1.1727599544959135,0.005729148206753762,1.23462388836023,1454.422
0.15,0.8600000000000004,11051.186,9205.52,1.1689672638959674,0.005580764893930867,1.227386006711887,1469.58
0.15,0.8800000000000004,11309.782,9454.228,1.1758328202456862,0.004638252523231759,1.2261581125315117,1555.072
0.15,0.9000000000000005,10723.024,9014.424,1.1492196341166339,0.006335796601345924,1.225131356464423,1518.62
0.15,0.9200000000000005,11036.748,9291.848,1.161774342792008,0.005171396078301311,1.2166886975087987,1592.804
0.15,0.9400000000000005,10686.102,9028.278,1.1481913019894336,0.005649741177567257,1.2123012194814802,1586.832
0.15,0.9600000000000005,10715.072,9056.98,1.146823268413795,0.005834352820158787,1.2137738574525525,1613.864
0.15,0.9800000000000005,10253.748,8736.384,1.1281541933894557,0.006172862034769374,1.208202752721044,1603.686
0.15,1.0000000000000004,10495.02,8970.536,1.1321483394956648,0.005914102188598056,1.1994142096819638,1680.7
