
False negative test rate,Tracing efficiency,N_infected_done,N_recovered,ReffMean,ReffStd,ReffTheoretical,N_traced
0.05,0.0,13354.142,9805.564,1.347426460373133,0.005291890909886934,1.362182444923251,0.0
0.05,0.02,13558.476,9962.092,1.358877505693547,0.002779642688938648,1.3607572479593355,4.078
0.05,0.04,13379.51,9865.808,1.3475799324337518,0.0041369561690340305,1.3588712577343116,8.596
0.05,0.06,13447.56,9867.042,1.3546005241353478,0.004030949976584087,1.3618663261705974,13.022
0.05,0.08,13317.408,9807.27,1.3451614336493989,0.004816179015766235,1.3621397911467883,17.084
0.05,0.1,13469.288,9923.692,1.3525732922945655,0.0034070110028407985,1.3616790585175655,21.126
0.05,0.12000000000000001,13459.232,9904.702,1.352633487677401,0.0038876650181134753,1.360245306068626,25.376
0.05,0.14,13228.328,9769.654,1.3385945006666453,0.005207317168605778,1.3593720132059413,29.574
0.05,0.16,13486.938,9961.404,1.3514526785180374,0.0029582778452368784,1.3590294955529223,33.924
0.05,0.18,13504.734,9942.002,1.3540198830900103,0.0034638589334270264,1.3580377429239585,37.838
0.05,0.19999999999999998,13341.472,9846.978,1.3447766405848651,0.00443905935227998,1.3576501961771994,42.262
0.05,0.21999999999999997,13461.858,9924.986,1.3516955143477163,0.0033533722272766353,1.3579592982087916,46.654
0.05,0.23999999999999996,13489.32,9942.47,1.3532079543750233,0.0030673912033945,1.3571945521207212,51.704
0.05,0.25999999999999995,13387.932,9903.032,1.344694418316518,0.00413208021911121,1.357581874568352,55.372
0.05,0.27999999999999997,13277.986,9826.776,1.3397586393037353,0.004693263358707228,1.35710382470249,59.366
0.05,0.3,13347.11,9847.834,1.3459149635657868,0.004152018504453897,1.3539990367881083,63.502
0.05,0.32,13447.032,9922.124,1.349358441850309,0.003878551218814564,1.3546235974012228,69.776
0.05,0.34,13450.162,9942.466,1.3493532175736023,0.0031774103258951744,1.3565274300086567,73.384
0.05,0.36000000000000004,13275.878,9844.736,1.3372836139863218,0.0047154670932610995,1.3575088533645001,75.216
0.05,0.38000000000000006,13391.946,9904.54,1.3458450342787276,0.0038335735505787933,1.3554764807532933,81.366
0.05,0.4000000000000001,13438.366,9923.876,1.3488968201086253,0.003572643955017733,1.351776957829531,86.614
0.05,0.4200000000000001,13471.146,9961.25,1.349458577201317,0.0031266846719427807,1.3539542214459024,91.422
0.05,0.4400000000000001,13328.808,9885.142,1.3400457456066341,0.004348843052560084,1.355560474936277,92.996
0.05,0.46000000000000013,13265.804,9845.63,1.336270924390666,0.004707039119076397,1.3527304444985626,97.49
0.05,0.48000000000000015,13284.152,9826.866,1.3405164134417216,0.004575054341495187,1.3514280091901083,101.212
0.05,0.5000000000000001,13249.748,9807.636,1.337704075334321,0.005018001129268691,1.3493548945829978,105.606
0.05,0.5200000000000001,13227.736,9811.288,1.3364187417769327,0.0046713332619594365,1.352567838737826,110.108
0.05,0.5400000000000001,13313.532,9866.272,1.340887267205288,0.004121882618784845,1.34851050214492,113.732
0.05,0.5600000000000002,13274.132,9864.902,1.3362407560845313,0.0043818063291089174,1.353833039292388,118.314
0.05,0.5800000000000002,13432.618,9961.764,1.3462181419354837,0.002911567311429937,1.351988004977525,124.782
0.05,0.6000000000000002,13210.11,9769.426,1.3370788812935366,0.005179444689438091,1.3518178234792264,127.902
0.05,0.6200000000000002,13155.156,9753.788,1.3334699292879886,0.005112522352159959,1.3505015143014585,131.546
0.05,0.6400000000000002,13291.782,9903.552,1.3359696701888653,0.003603503796717387,1.3470090656532805,137.96
0.05,0.6600000000000003,13319.52,9903.916,1.3385588992390316,0.003864985763536399,1.3471961620649937,142.446
0.05,0.6800000000000003,13202.262,9828.528,1.3325436178468766,0.0044845637510260005,1.3505756035818277,145.89
0.05,0.7000000000000003,13260.634,9868.286,1.3361909552561662,0.0037561923859684506,1.3505163539334515,148.596
0.05,0.7200000000000003,13258.004,9865.438,1.3347412181156675,0.004317432012683628,1.3505974149311386,155.6
0.05,0.7400000000000003,13144.434,9789.728,1.3295042437169087,0.004756102094000773,1.3477077201596925,157.44
0.05,0.7600000000000003,13174.682,9828.04,1.3304882102250306,0.004260317030967088,1.34608384310321,161.164
0.05,0.7800000000000004,13167.692,9830.042,1.3301174997020646,0.004005739384919752,1.3458204662823199,167.328
0.05,0.8000000000000004,13132.55,9789.7,1.3290479018680614,0.004579294820896621,1.3476619649132617,171.43
0.05,0.8200000000000004,13245.414,9863.958,1.3329465828489406,0.004469190391726781,1.347465861212993,172.798
0.05,0.8400000000000004,13319.492,9904.336,1.33891936840705,0.0035798492440467216,1.3470023760886813,178.646
0.05,0.8600000000000004,13275.026,9923.286,1.3330153361892838,0.003384131197764146,1.345991141259812,185.528
0.05,0.8800000000000004,13235.582,9866.114,1.3330635685831382,0.004113620795883254,1.3463057541830603,185.346
0.05,0.9000000000000005,13186.166,9825.956,1.3300438306437998,0.004730823051363373,1.3443885374180966,191.026
0.05,0.9200000000000005,13181.374,9846.932,1.3296289174618887,0.004125304150880631,1.3473171138853623,195.976
0.05,0.9400000000000005,13217.426,9865.054,1.330478235798636,0.004470657600842303,1.3464579537778993,200.152
0.05,0.9600000000000005,13157.094,9847.51,1.3262790861937197,0.004356232670202894,1.344315146778545,205.782
0.05,0.9800000000000005,13102.32,9810.994,1.3248779750778024,0.004173013583614587,1.3414557664116395,206.726
0.05,1.0000000000000004,13289.528,9904.522,1.3356542833649394,0.0036798015652312766,1.34314888727976,215.606
